datetime,label,additional_layers,pocket_attention,exclusion_set,number_of_parameters,third_layers_in_mlps,cross_attention,bilinear_fusion,adversarial_grl,adv_weight,adv_lambda,adv_deep,adv_lipid,adv_protein,adv_lambda_ramp,adv_lambda_ramp_by_fit,dann_family,dann_weight,dann_lambda,dann_class_conditional,dann_lambda_ramp,dann_lambda_ramp_by_fit,lipid_path_handicap,lipid_path_weight,lipid_path_weight_ramp_epochs,balanced_lipid_classes,fast_attention,protein_self_attention,lipid_self_attention,double_attention,single_gat_layer,geometric_transformer,geometric_ipa_chunk_size,transformer_conv,gine_conv,protein_gine_residual,attention_residual_gates,protein_gat_residual,structured_sparsity,sparsity_mode,sparsity_lambda,target_sparsity,sparsity_gate_ffn,sparsity_gate_heads,sparsity_gate_blocks,sparsity_gate_third_layer,sparsity_gate_cross_attention,gate_all_mlp_hidden,gate_all_mlp_layers,no_ffns,mlp_widths,bilevel,bilevel_dropout,bilevel_lr,concrete_dropout_reg,concrete_dropout_weight_reg,protein_disable_pre_sa_mlp,protein_disable_post_sa_mlp,lipid_disable_post_sa_mlp,protein_gat_graph_norm,protein_output_graph_norm,lipid_gat_graph_norm,lipid_output_graph_norm,m,final_m,dropout,final_dropout,lr,weight_decay,hiddim,ep,checkpoint_window,seed,excluded_groups,excluded_subgroups,balance_excluded_group_negatives,balance_negatives_by_family,balanced_proteins,balanced_batches,test_group,cold_split,lipid_only,protein_only,batch,num_workers,lipid_fragments_treatment,protein_pooling,lipid_concat,lipid_random_choice,lipid_fragments_mask,lipid_first_fragment_only,lipid_isomers,lipid_graph_isomers,ordinary_prot_pooling,prot_attention_pos_bias,prot_pooling_by_pockets,prot_pos_bias_per_head,attention_by_pockets,pocket_attention_sites,pocket_attention_self,pocket_attention_cross,protein_pockets_only,protein_residue_subsample,proteinmpnn_replace_esm3,proteinmpnn_embedding_dim,esmif1_replace_esm3,esmif1_embedding_dim,saprot_replace_esm3,saprot_embedding_dim,protein_extra_node_features,pocket_descriptors,pocket_descriptor_count,protein_node_feature_count,bidirectional_edges,tanimoto_weight,class_weights,protein_group_weight,protein_class_weight,protein_class_sqrt_weight,grab_loss,pu_loss,disable_early_stopping,testmode,pu_rho,pu_unlabeled_positive_fraction,pu_beta,pu_gamma,pu_tau,pu_loss_cap,focal_loss,focal_gamma,logit_adjustment,logit_adjustment_tau,type_opt,plmon,plm_sequential_compression,plm_compression_dim,plm_compression_dims,buryon,loss_type,pool_type,attention_pooling,attention_pooling_pocket_bias,use_esm3_v2_embeddings,rnabang_replace_esm3,rnabang_full_protein_encoder,rnabang_with_esm3,rnabang_residual_with_esm3,rnabang_frozen_node_adapter,rnabang_residue_type_embedding,rnabang_edge_current,rnabang_edge_topk_by_area,rnabang_edge_deepsets,rnabang_edge_pna,rnabang_edge_quantiles,rnabang_edge_set_transformer,rnabang_embedding_dim,act_fn,HEADS,lr_warmup_cosine,lr_warmup_epochs,lr_min_factor,swa,swa_start_frac,swa_lr,save_checkpoint,save_model,save_dynamics,save_model_in_dynamics,training_duration_sec,epochs_completed,checkpoint_epoch,checkpoint_valid_balanced_accuracy,checkpoint_rolling_valid_balanced_accuracy,max_valid_balanced_accuracy_epoch,max_valid_balanced_accuracy,best_valid_F1,final_train_balanced_accuracy,final_valid_balanced_accuracy,checkpoint_to_final_drop,mean_valid_balanced_accuracy,auc_valid_balanced_accuracy,valid_balanced_accuracy_std,min_train_loss,final_train_loss,min_valid_loss,final_valid_loss,train_loss_reduction,valid_loss_reduction,epochs_to_checkpoint,epochs_since_checkpoint,mean_train_valid_gap,max_train_valid_gap,overfitting_onset_epoch,overfitting_epochs,nan_epoch_count,collapse_epoch_count,converged,run_status,training_sec_per_epoch,time_to_checkpoint_sec,max_valid_epoch_F1,max_valid_epoch_loss,max_valid_epoch_sensitivity,max_valid_epoch_specificity,max_valid_epoch_train_valid_gap,max_valid_epoch_centered_window_balanced_accuracy_mean,top5_valid_balanced_accuracy_mean,peak_width_001,last10_valid_balanced_accuracy_mean,last10_valid_balanced_accuracy_std,post_best_balanced_accuracy_slope,valid_balanced_accuracy_oscillation,max_valid_epoch_min_class_recall,max_valid_epoch_class_recall_gap,max_valid_epoch_gmean_recall,collapse_fraction,discovered_widths,discovered_dropout,total,real_positive,real_negative,label_positive_fraction,predicted_positive,predicted_negative,prediction_positive_fraction,TP,FP,TN,FN,accuracy,sensitivity,precision,specificity,IoU,FAR,F1,balanced_accuracy,loss,tb_status,tb_train_points,tb_valid_points,tb_train_last_accuracy,tb_train_last_balanced_accuracy,tb_train_last_F1,tb_train_last_loss,tb_valid_last_accuracy,tb_valid_last_balanced_accuracy,tb_valid_last_F1,tb_valid_last_loss,tb_valid_best_balanced_accuracy,tb_valid_min_loss,tb_last_balanced_accuracy_gap,warnings
2026-06-08 14:42:06,,0,0,random,24780,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,0.001,0.0,8,1,,0,[],[],,,,,,,,,64,0,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,1,1,0,,,1,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,292.253044,1,1,0.500000,0.500000,1,0.500000,0.666667,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,1.293121,1.293121,0.712010,0.712010,0.000000,0.000000,1,0,0.000000,0.000000,,0,0,1,0,complete,292.253044,292.253044,0.666667,0.712010,1.000000,0.000000,0.000000,0.500000,0.500000,1,0.500000,0.000000,,0.000000,0.000000,1.000000,0.000000,1.000000,,,100,58,42,0.580000,100,0,1.000000,58,42,0,0,0.580000,1.000000,0.580000,0.000000,0.580000,1.000000,0.734177,0.500000,0.680827,ok,1,1,0.571429,0.500000,0.727273,1.293121,0.500000,0.500000,0.666667,0.712010,0.500000,0.712010,0.000000,undefined:overfitting_onset_epoch;constant_positive
2026-06-10 12:56:10,pos_bias_lr3e4_amp,0,0,groups_CRAL-TRIO,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""CRAL-TRIO""]",[],,,,,,,,,16,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,1,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,9178.489019,150,17,0.483473,0.532409,14,0.621429,0.793774,0.498234,0.500000,0.121429,0.498302,0.498290,0.024391,0.545289,0.696252,0.646483,0.700234,0.001573,0.056189,14,136,0.024251,0.371677,8,5,0,116,1,complete,61.189927,1040.228755,0.793774,0.694153,1.000000,0.242857,0.065151,0.496246,0.581261,1,0.500000,0.000000,0.000031,0.009973,0.242857,0.757143,0.492805,0.773333,,,171,102,69,0.596491,154,17,0.900585,102,52,17,0,0.695906,1.000000,0.662338,0.246377,0.662338,0.753623,0.796875,0.623188,0.690102,ok,150,150,0.448032,0.498234,0.104746,0.696252,0.406977,0.500000,0.000000,0.700234,0.621429,0.646483,-0.001766,
2026-06-10 13:44:56,t_cw_lr1e3,0,0,groups_START,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""START""]",[],,,,,,,,,16,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,1,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,9396.676099,150,10,0.501179,0.567232,6,0.627063,0.905830,0.500000,0.500000,0.127063,0.499920,0.499946,0.023411,0.581248,0.693358,0.511805,0.700759,-0.010452,0.114244,6,144,0.020755,0.269314,2,4,0,139,1,complete,62.644507,626.445073,0.894231,0.511805,0.920792,0.333333,-0.069149,0.562093,0.576096,3,0.500000,0.000000,-0.000039,0.006936,0.333333,0.587459,0.554013,0.926667,,,123,99,24,0.804878,111,12,0.902439,93,18,6,6,0.804878,0.939394,0.837838,0.250000,0.794872,0.750000,0.885714,0.594697,0.525877,ok,150,150,0.489440,0.500000,0.000000,0.693358,0.172131,0.500000,0.000000,0.700759,0.627063,0.511805,0.000000,class_imbalance>=1.5
2026-06-10 15:18:40,nt_cw_lr3e4_pb_typeopt0,0,0,groups_GLTP,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""GLTP""]",[],,,,,,,,,32,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,1,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,11356.936387,150,75,0.355311,0.415018,60,0.535714,0.560000,0.740692,0.446886,0.088828,0.310244,0.309859,0.103597,0.488113,0.488113,0.897185,7.816107,0.177851,-6.767154,60,90,0.381373,0.653619,2,29,0,0,0,complete,75.712909,5678.468193,0.133333,4.242726,0.071429,1.000000,0.169604,0.378938,0.517949,1,0.357326,0.060499,-0.000077,0.079400,0.071429,0.928571,0.267261,0.000000,,,55,39,16,0.709091,3,52,0.054545,2,1,15,37,0.309091,0.051282,0.666667,0.937500,0.050000,0.062500,0.095238,0.494391,3.630124,ok,150,150,0.738562,0.740692,0.752322,0.488113,0.236364,0.446886,0.086957,7.816107,0.535714,0.897185,0.293806,class_imbalance>=1.5
2026-06-10 15:55:06,nt_cw_lr1e3,0,0,groups_scp2,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""scp2""]",[],,,,,,,,,32,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,1,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,11327.347554,150,1,0.603448,0.603448,4,0.637931,0.695652,0.500000,0.500000,0.137931,0.500364,0.500019,0.021140,0.617471,0.697001,0.633346,0.690086,0.006296,0.001951,4,146,0.012701,0.320871,2,3,0,142,1,complete,75.515650,75.515650,0.695652,0.694869,1.000000,0.275862,-0.088885,0.527586,0.560345,1,0.500000,0.000000,-0.000002,0.005149,0.275862,0.724138,0.525226,0.946667,,,53,19,34,0.358491,46,7,0.867925,19,27,7,0,0.490566,1.000000,0.413043,0.205882,0.413043,0.794118,0.584615,0.602941,0.718553,ok,150,150,0.419381,0.500000,0.000000,0.697001,0.547170,0.500000,0.000000,0.690086,0.637931,0.633346,0.000000,class_imbalance>=1.5
2026-06-10 16:22:31,nt_cw_lr3e4_pb_typeopt0,0,0,groups_OSBP,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""OSBP""]",[],,,,,,,,,32,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,1,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,10681.654529,150,5,0.578947,0.518421,5,0.578947,0.200000,0.501337,0.500000,0.078947,0.491579,0.491522,0.029315,0.650223,0.694282,0.605204,0.664372,0.010830,0.018191,5,145,0.014791,0.270053,38,2,0,129,1,complete,71.211030,356.055151,0.200000,0.717329,1.000000,0.157895,0.006196,0.518421,0.518421,1,0.500000,0.000000,0.000147,0.004769,0.157895,0.842105,0.397360,0.860000,,,21,6,15,0.285714,17,4,0.809524,6,11,4,0,0.476190,1.000000,0.352941,0.266667,0.352941,0.733333,0.521739,0.633333,0.656698,ok,150,150,0.422601,0.501337,0.005333,0.694282,0.904762,0.500000,0.000000,0.664372,0.578947,0.605204,0.001337,class_imbalance>=1.5
2026-06-10 18:46:09,pos_bias_lr3e4_amp,0,0,groups_CRAL-TRIO,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""CRAL-TRIO""]",[],,,,,,,,,32,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,10147.520652,150,34,0.678291,0.650616,85,0.723950,0.804979,0.950253,0.594958,0.128992,0.550739,0.550713,0.068799,0.097544,0.141605,0.579764,1.205496,0.511557,-0.521507,85,65,0.310261,0.538087,2,48,0,11,0,complete,67.650138,2300.104681,0.737968,0.997722,0.676471,0.771429,0.170889,0.610420,0.713950,3,0.556499,0.036868,-0.001749,0.061072,0.676471,0.094958,0.722391,0.073333,,,171,102,69,0.596491,89,82,0.520468,65,24,45,37,0.643275,0.637255,0.730337,0.652174,0.515873,0.347826,0.680628,0.644714,0.943970,ok,150,150,0.950555,0.950253,0.955495,0.141605,0.604651,0.594958,0.660000,1.205496,0.723950,0.579764,0.355295,
2026-06-10 18:46:09,nt_cw_lr3e4_pb_typeopt0,0,0,groups_ML,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""ML""]",[],,,,,,,,,32,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,1,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,11553.045859,150,1,0.500000,0.500000,1,0.500000,0.315789,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,0.693721,0.695931,0.641225,0.675387,0.011271,0.043084,1,149,-0.000212,0.031031,,0,0,150,1,complete,77.020306,77.020306,0.315789,0.718471,1.000000,0.000000,-0.032714,0.500000,0.500000,150,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,,,16,7,9,0.437500,16,0,1.000000,7,9,0,0,0.437500,1.000000,0.437500,0.000000,0.437500,1.000000,0.608696,0.500000,0.698852,ok,150,150,0.427035,0.500000,0.000000,0.695931,0.812500,0.500000,0.000000,0.675387,0.500000,0.641225,0.000000,undefined:overfitting_onset_epoch;constant_positive
2026-06-10 19:16:12,nt_cw_lr3e4_pb_typeopt0,0,0,groups_GLTP,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""GLTP""]",[],,,,,,,,,16,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,12606.098645,150,1,0.500000,0.500000,1,0.500000,0.865979,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,0.666621,0.693222,0.635044,0.693194,0.005059,0.026999,1,149,-0.008988,0.103291,,0,0,150,1,complete,84.040658,84.040658,0.000000,0.720192,0.000000,1.000000,-0.005088,0.500000,0.500000,150,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,,,55,39,16,0.709091,0,55,0.000000,0,0,16,39,0.290909,0.000000,,1.000000,0.000000,0.000000,0.000000,0.500000,0.714832,ok,150,150,0.551471,0.500000,0.710900,0.693222,0.236364,0.500000,0.000000,0.693194,0.500000,0.635044,0.000000,"undefined:overfitting_onset_epoch,precision;constant_negative;class_imbalance>=1.5"
2026-06-10 19:16:12,nt_cw_lr3e4_pb_typeopt0,0,0,groups_IP_trans,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""IP_trans""]",[],,,,,,,,,16,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,12196.183211,150,1,0.500000,0.500000,1,0.500000,0.715789,0.484350,0.500000,0.000000,0.500000,0.500000,0.000000,0.683669,0.693267,0.688366,0.693331,-0.001644,-0.004097,1,149,-0.010482,0.045194,,0,0,150,1,complete,81.307888,81.307888,0.715789,0.689234,1.000000,0.000000,0.045194,0.500000,0.500000,150,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,,,61,31,30,0.508197,61,0,1.000000,31,30,0,0,0.508197,1.000000,0.508197,0.000000,0.508197,1.000000,0.673913,0.500000,0.693343,ok,150,150,0.464521,0.484350,0.422084,0.693267,0.442623,0.500000,0.000000,0.693331,0.500000,0.688366,-0.015650,undefined:overfitting_onset_epoch;constant_positive
2026-06-10 19:16:12,nt_cw_lr1e3,0,0,groups_LBP_BPI_CETP,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""LBP_BPI_CETP""]",[],,,,,,,,,16,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,12705.947057,150,1,0.500000,0.500000,1,0.500000,0.848485,0.511721,0.500000,0.000000,0.500000,0.500000,0.000000,0.658223,0.689547,0.637005,0.689750,0.007569,0.013656,1,149,0.010944,0.122016,,0,0,150,1,complete,84.706314,84.706314,0.000000,0.703406,0.000000,1.000000,0.004017,0.500000,0.500000,150,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,,,39,27,12,0.692308,0,39,0.000000,0,0,12,27,0.307692,0.000000,,1.000000,0.000000,0.000000,0.000000,0.500000,0.701502,ok,150,150,0.567224,0.511721,0.719008,0.689547,0.736842,0.500000,0.848485,0.689750,0.500000,0.637005,0.011721,"undefined:overfitting_onset_epoch,precision;constant_negative;class_imbalance>=1.5"
2026-06-10 19:16:12,nt_cw_lr1e3,0,0,groups_lipocalin,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""lipocalin""]",[],,,,,,,,,16,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,11572.560327,150,4,0.564583,0.516146,4,0.564583,0.562874,0.500000,0.500000,0.064583,0.487028,0.486941,0.033138,0.684800,0.693250,0.668735,0.692537,0.006200,-0.005833,4,146,0.014541,0.207943,5,3,0,119,1,complete,77.150402,308.601609,0.439560,0.709098,0.416667,0.712500,-0.054319,0.454583,0.531250,1,0.500000,0.000000,0.000336,0.005761,0.416667,0.295833,0.544862,0.793333,,,129,42,87,0.325581,34,95,0.263566,12,22,65,30,0.596899,0.285714,0.352941,0.747126,0.187500,0.252874,0.315789,0.516420,0.708284,ok,150,150,0.381616,0.500000,0.000000,0.693250,0.625000,0.500000,0.000000,0.692537,0.564583,0.668735,0.000000,class_imbalance>=1.5
2026-06-10 19:24:35,nt_cw_lr1e3,0,0,groups_scp2,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""scp2""]",[],,,,,,,,,32,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,11416.274742,150,30,0.594828,0.585632,29,0.612069,0.666667,0.501077,0.500000,0.112069,0.512802,0.512820,0.029145,0.610898,0.694202,0.620725,0.694364,-0.008178,0.018467,29,121,0.037944,0.175558,7,10,0,109,1,complete,76.108498,2283.254948,0.545455,0.709691,0.500000,0.724138,0.010947,0.576293,0.598420,2,0.500000,0.000000,-0.000281,0.010617,0.500000,0.224138,0.601722,0.726667,,,53,19,34,0.358491,16,37,0.301887,5,11,23,14,0.528302,0.263158,0.312500,0.676471,0.166667,0.323529,0.285714,0.469814,0.695059,ok,150,150,0.576547,0.501077,0.726604,0.694202,0.452830,0.500000,0.623377,0.694364,0.612069,0.620725,0.001077,class_imbalance>=1.5
2026-06-10 19:46:23,nt_cw_lr3e4_pb_typeopt0,0,0,groups_IP_trans,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""IP_trans""]",[],,,,,,,,,32,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,1,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,10947.959987,150,128,0.742375,0.734205,125,0.742375,0.781609,0.691189,0.686819,0.055556,0.636256,0.636544,0.075959,0.524292,0.583459,0.536008,0.543523,0.115568,0.145701,125,25,0.024903,0.386464,21,41,0,6,0,complete,72.986400,9342.259189,0.690909,0.559838,0.558824,0.925926,-0.051331,0.728322,0.736492,3,0.680556,0.022505,-0.001381,0.050208,0.558824,0.367102,0.719326,0.040000,,,61,31,30,0.508197,17,44,0.278689,9,8,22,22,0.508197,0.290323,0.529412,0.733333,0.230769,0.266667,0.375000,0.511828,0.750063,ok,150,150,0.669142,0.691189,0.647937,0.583459,0.672131,0.686819,0.655172,0.543523,0.742375,0.536008,0.004370,
2026-06-10 19:46:23,nt_cw_lr3e4_pb_typeopt0,0,0,groups_OSBP,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""OSBP""]",[],,,,,,,,,32,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,10795.599961,150,52,0.500000,0.560526,12,0.671053,0.333333,0.489305,0.500000,0.171053,0.503421,0.503444,0.037538,0.671187,0.693204,0.557459,0.694432,0.006429,0.039750,12,138,0.001386,0.290894,7,11,0,128,1,complete,71.970666,3742.474653,0.333333,0.640869,0.500000,0.842105,-0.144565,0.526316,0.628947,1,0.500000,0.000000,-0.000078,0.018545,0.500000,0.342105,0.648886,0.853333,,,21,6,15,0.285714,4,17,0.190476,1,3,12,5,0.619048,0.166667,0.250000,0.800000,0.111111,0.200000,0.200000,0.483333,0.666426,ok,150,150,0.529412,0.489305,0.646512,0.693205,0.095238,0.500000,0.173913,0.694432,0.671053,0.557459,-0.010695,class_imbalance>=1.5
2026-06-10 22:34:41,pos_bias_lr3e4_amp,0,0,groups_CRAL-TRIO,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""CRAL-TRIO""]",[],,,,,,,,,16,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,1,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,11614.592440,150,1,0.500000,0.500000,1,0.500000,0.744526,0.487692,0.500000,0.000000,0.499264,0.499259,0.008981,0.691677,0.693201,0.688287,0.693021,0.006077,0.008113,1,149,-0.010770,0.092630,,0,0,149,1,complete,77.430616,77.430616,0.000000,0.701135,0.000000,1.000000,0.006784,0.500000,0.500000,149,0.500000,0.000000,0.000027,0.001481,0.000000,1.000000,0.000000,0.993333,,,171,102,69,0.596491,0,171,0.000000,0,0,69,102,0.403509,0.000000,,1.000000,0.000000,0.000000,0.000000,0.500000,0.701373,ok,150,150,0.502523,0.487692,0.580426,0.693201,0.593023,0.500000,0.744526,0.693021,0.500000,0.688287,-0.012308,"undefined:overfitting_onset_epoch,precision;constant_negative"
2026-06-10 22:49:11,pos_bias_lr3e4_amp,0,0,groups_CRAL-TRIO,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""CRAL-TRIO""]",[],,,,,,,,,16,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,1,0,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,9736.485652,150,14,0.671989,0.559860,14,0.671989,0.780702,0.500000,0.500000,0.171989,0.503577,0.503601,0.022994,0.612376,0.689947,0.622950,0.681051,0.006619,0.030763,14,136,0.012453,0.241579,6,7,0,133,1,complete,64.909904,908.738661,0.780702,0.642943,0.872549,0.471429,-0.072256,0.539048,0.595966,1,0.500000,0.000000,-0.000120,0.008845,0.471429,0.401120,0.641361,0.886667,,,171,102,69,0.596491,134,37,0.783626,91,43,26,11,0.684211,0.892157,0.679104,0.376812,0.627586,0.623188,0.771186,0.634484,0.649861,ok,150,150,0.557013,0.500000,0.715489,0.689947,0.593023,0.500000,0.744526,0.681051,0.671989,0.622950,0.000000,
2026-06-10 22:49:13,pos_bias_lr3e4_amp,0,0,groups_CRAL-TRIO,1075404,0,1,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0.001,0.0,64,150,,0,"[""CRAL-TRIO""]",[],,,,,,,,,16,4,0,0,1,0,0,,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,1,,,,1,1,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,9733.148342,150,21,0.500000,0.500000,10,0.578571,0.775665,0.500000,0.500000,0.078571,0.494727,0.494969,0.028760,0.609810,0.686789,0.677212,0.678568,0.007408,0.019326,10,140,0.013843,0.246427,9,2,0,138,1,complete,64.887656,1362.640768,0.775665,0.780406,1.000000,0.157143,-0.002499,0.464958,0.527787,1,0.500000,0.000000,0.000102,0.010108,0.157143,0.842857,0.396412,0.920000,,,171,102,69,0.596491,163,8,0.953216,102,61,8,0,0.643275,1.000000,0.625767,0.115942,0.625767,0.884058,0.769811,0.557971,0.783346,ok,150,150,0.557013,0.500000,0.715489,0.686789,0.593023,0.500000,0.744526,0.678568,0.578571,0.677212,0.000000,
